INDICADOR DA SOJA ESALQ/BM&FBOVESPA - PARANAGUÁ,,
,,
Fonte: Cepea,,
Data,À vista R$,À vista US$
13/03/2006,"27,66","12,96"
14/03/2006,"27,45","12,91"
15/03/2006,"27,58",13
16/03/2006,"26,97","12,78"
17/03/2006,"26,96","12,68"
20/03/2006,"27,36","12,73"
21/03/2006,"27,55","12,67"
22/03/2006,"27,84","12,94"
23/03/2006,"27,82","12,87"
24/03/2006,"27,91","12,96"
27/03/2006,"28,48","13,12"
28/03/2006,"28,7","12,99"
29/03/2006,"28,69","12,96"
30/03/2006,"28,33","12,94"
31/03/2006,"27,54","12,72"
03/04/2006,"26,96","12,61"
04/04/2006,"26,57","12,45"
05/04/2006,"26,6","12,46"
06/04/2006,"26,79","12,58"
07/04/2006,"26,76","12,45"
10/04/2006,"26,74","12,4"
11/04/2006,"26,8","12,52"
12/04/2006,"26,74","12,54"
13/04/2006,"26,82","12,54"
17/04/2006,"27,28","12,77"
18/04/2006,"27,26","12,88"
19/04/2006,"27,1","12,82"
20/04/2006,"27,04","12,75"
24/04/2006,"27,33","12,93"
25/04/2006,"27,44","12,9"
26/04/2006,"27,32","12,9"
27/04/2006,"27,15","12,9"
28/04/2006,"27,67","13,26"
02/05/2006,"27,59","13,39"
03/05/2006,"27,58","13,29"
04/05/2006,"27,82","13,43"
05/05/2006,"27,76","13,51"
08/05/2006,"27,28","13,18"
09/05/2006,"27,86","13,52"
10/05/2006,"28,13","13,65"
11/05/2006,"28,36","13,5"
12/05/2006,"28,88","13,47"
15/05/2006,"28,83","13,19"
16/05/2006,"28,3","13,25"
17/05/2006,"29,03","13,17"
18/05/2006,"29,05","13,36"
19/05/2006,"28,61","12,96"
22/05/2006,"29,4","12,84"
23/05/2006,"29,23","12,75"
24/05/2006,"30,26","12,61"
25/05/2006,"29,63","12,91"
26/05/2006,"29,04","12,96"
29/05/2006,"28,74","12,63"
30/05/2006,"30,14","13,05"
31/05/2006,"29,5","12,7"
01/06/2006,"29,28",13
02/06/2006,"29,97","13,16"
05/06/2006,"30,02","13,34"
06/06/2006,"29,84","13,22"
09/06/2006,"29,3","12,96"
12/06/2006,30,"13,1"
13/06/2006,"30,26","13,14"
14/06/2006,"29,88","13,1"
16/06/2006,"29,84","13,29"
19/06/2006,"28,94","12,84"
20/06/2006,"29,18","12,99"
21/06/2006,"29,19","13,08"
22/06/2006,"29,25","13,04"
23/06/2006,"29,19","13,09"
26/06/2006,"28,55","12,8"
27/06/2006,"28,76","12,85"
28/06/2006,"29,16","13,14"
29/06/2006,"29,04","13,37"
30/06/2006,"29,17","13,47"
03/07/2006,"29,39","13,48"
04/07/2006,"29,57","13,63"
05/07/2006,"29,46","13,39"
06/07/2006,"29,9","13,75"
07/07/2006,"29,49","13,52"
10/07/2006,"29,54","13,55"
11/07/2006,"30,08","13,77"
12/07/2006,"29,74","13,52"
13/07/2006,"29,76","13,4"
14/07/2006,"29,9","13,51"
17/07/2006,"29,42","13,34"
18/07/2006,"29,51","13,46"
19/07/2006,"29,35","13,48"
20/07/2006,"29,38","13,39"
21/07/2006,"29,35","13,35"
24/07/2006,"29,37","13,4"
25/07/2006,"29,95","13,6"
26/07/2006,"30,14","13,76"
27/07/2006,"29,5","13,46"
28/07/2006,"29,49","13,57"
31/07/2006,"29,3","13,47"
01/08/2006,"29,27","13,36"
02/08/2006,"29,83","13,68"
03/08/2006,"29,56","13,58"
04/08/2006,"29,76","13,63"
07/08/2006,"29,15","13,34"
08/08/2006,"29,14","13,38"
09/08/2006,"29,01","13,38"
10/08/2006,"29,05","13,45"
11/08/2006,"29,01","13,4"
14/08/2006,"29,03","13,43"
15/08/2006,"28,95","13,52"
16/08/2006,"28,56","13,36"
17/08/2006,"28,57","13,35"
18/08/2006,"28,49","13,27"
21/08/2006,"28,49","13,36"
22/08/2006,"28,37","13,27"
23/08/2006,"28,82","13,39"
24/08/2006,"28,89","13,41"
25/08/2006,"28,66","13,29"
28/08/2006,"28,37","13,26"
29/08/2006,"28,5","13,33"
30/08/2006,"28,71","13,43"
31/08/2006,"28,8","13,43"
01/09/2006,"28,65","13,4"
04/09/2006,"28,58","13,46"
05/09/2006,"28,69","13,46"
06/09/2006,"28,89","13,42"
08/09/2006,"29,03","13,45"
11/09/2006,"28,84","13,25"
12/09/2006,"28,79","13,28"
13/09/2006,"29,08","13,47"
14/09/2006,"28,82","13,33"
15/09/2006,"28,87","13,42"
18/09/2006,"28,84","13,43"
19/09/2006,"28,86","13,34"
20/09/2006,"29,33","13,47"
21/09/2006,"29,54","13,37"
22/09/2006,"29,58","13,4"
25/09/2006,"29,47","13,28"
26/09/2006,"29,38","13,4"
27/09/2006,"29,47","13,48"
28/09/2006,"29,65","13,65"
29/09/2006,"29,62","13,64"
02/10/2006,"29,66","13,75"
03/10/2006,"30,04","13,82"
04/10/2006,"30,55","14,13"
05/10/2006,"30,66","14,2"
06/10/2006,"30,37","14,04"
09/10/2006,31,"14,38"
10/10/2006,"30,98","14,39"
11/10/2006,"31,09","14,41"
13/10/2006,"30,99","14,5"
16/10/2006,"31,05","14,58"
17/10/2006,"31,86","14,95"
18/10/2006,"32,94","15,41"
19/10/2006,"33,39","15,59"
20/10/2006,"33,69","15,73"
23/10/2006,"33,6","15,72"
24/10/2006,"33,7","15,67"
25/10/2006,"33,64","15,68"
26/10/2006,"33,89","15,85"
27/10/2006,"33,78","15,83"
30/10/2006,"34,08","15,85"
31/10/2006,"33,69","15,72"
01/11/2006,"33,56","15,65"
03/11/2006,"33,75","15,77"
06/11/2006,"33,8","15,81"
07/11/2006,"33,52","15,68"
08/11/2006,"34,06","15,88"
09/11/2006,"34,24","15,99"
10/11/2006,"34,17","15,88"
13/11/2006,"34,06","15,7"
14/11/2006,"34,18","15,91"
16/11/2006,"34,38","15,96"
17/11/2006,"34,5","15,97"
20/11/2006,"34,69","16,05"
21/11/2006,"35,08","16,22"
22/11/2006,35,"16,16"
23/11/2006,"35,04","16,16"
24/11/2006,"35,04","16,15"
27/11/2006,"34,73","15,85"
28/11/2006,"34,71","15,87"
29/11/2006,"34,5","15,91"
30/11/2006,"34,42","15,9"
01/12/2006,"34,35","15,84"
04/12/2006,"33,67","15,56"
05/12/2006,"33,4","15,52"
06/12/2006,"33,63","15,67"
07/12/2006,"32,83","15,32"
08/12/2006,"33,06","15,45"
11/12/2006,"33,14","15,5"
12/12/2006,"33,12","15,39"
13/12/2006,"32,87","15,32"
14/12/2006,"33,25","15,48"
15/12/2006,"33,33","15,53"
18/12/2006,"33,38","15,53"
19/12/2006,33,"15,26"
20/12/2006,"33,17","15,37"
21/12/2006,"33,2","15,39"
22/12/2006,33,"15,37"
26/12/2006,"33,5","15,63"
27/12/2006,"33,57","15,64"
28/12/2006,"33,5","15,68"
02/01/2007,34,"15,95"
03/01/2007,"33,5","15,65"
04/01/2007,"33,67","15,7"
05/01/2007,"33,67","15,64"
08/01/2007,"33,78","15,7"
09/01/2007,"33,58","15,62"
10/01/2007,"33,16","15,43"
11/01/2007,"33,3","15,52"
12/01/2007,"33,2","15,51"
15/01/2007,"33,5","15,64"
16/01/2007,"33,82","15,8"
17/01/2007,"34,1","15,98"
18/01/2007,"34,1","15,97"
19/01/2007,"34,1",16
22/01/2007,"33,6","15,73"
23/01/2007,"33,91","15,9"
24/01/2007,"33,59","15,78"
25/01/2007,"33,51","15,7"
26/01/2007,"33,46","15,65"
29/01/2007,"33,64","15,75"
30/01/2007,"33,64","15,79"
31/01/2007,"34,05","16,03"
01/02/2007,"33,77","16,07"
02/02/2007,"33,72","16,02"
05/02/2007,"34,01","16,24"
06/02/2007,"33,94","16,27"
07/02/2007,"34,05","16,26"
08/02/2007,"34,18","16,33"
09/02/2007,"34,33","16,28"
12/02/2007,"34,48","16,31"
13/02/2007,"34,54","16,39"
14/02/2007,"34,73","16,6"
15/02/2007,"34,82","16,64"
16/02/2007,"35,01","16,73"
21/02/2007,"35,01","16,86"
22/02/2007,"35,59","17,09"
23/02/2007,"35,76","17,12"
26/02/2007,"35,82","17,19"
27/02/2007,"35,44","16,72"
28/02/2007,"35,57","16,77"
01/03/2007,35,"16,52"
02/03/2007,"34,73","16,29"
05/03/2007,"34,34","16,08"
06/03/2007,"34,33","16,21"
07/03/2007,"34,67","16,41"
08/03/2007,"34,89","16,56"
09/03/2007,"34,62","16,5"
12/03/2007,"34,56","16,55"
13/03/2007,"34,61","16,45"
14/03/2007,"34,27","16,34"
15/03/2007,"34,04","16,28"
16/03/2007,"33,99","16,24"
19/03/2007,"33,84","16,28"
20/03/2007,"33,74","16,25"
21/03/2007,"33,77","16,39"
22/03/2007,"33,29","16,15"
23/03/2007,"33,29","16,14"
26/03/2007,"32,82","15,93"
27/03/2007,"33,07","16,03"
28/03/2007,"33,35","16,12"
29/03/2007,"33,54","16,41"
30/03/2007,"33,37","16,19"
02/04/2007,"33,43","16,32"
03/04/2007,"33,07","16,24"
04/04/2007,"32,91","16,18"
05/04/2007,"32,81","16,15"
09/04/2007,"32,23","15,91"
10/04/2007,"31,69","15,63"
11/04/2007,"31,81","15,61"
12/04/2007,"31,75","15,61"
13/04/2007,"31,65","15,66"
16/04/2007,"31,75","15,59"
17/04/2007,"31,5","15,47"
18/04/2007,"31,32","15,4"
19/04/2007,"31,71","15,63"
20/04/2007,"31,73","15,65"
23/04/2007,"31,66","15,55"
24/04/2007,"31,42","15,44"
25/04/2007,"31,67","15,67"
26/04/2007,"31,56","15,57"
27/04/2007,"31,63","15,57"
30/04/2007,"31,82","15,63"
02/05/2007,"32,17","15,89"
03/05/2007,"32,3","15,94"
04/05/2007,"32,18","15,81"
07/05/2007,"31,91","15,79"
08/05/2007,"31,75","15,7"
09/05/2007,"31,83","15,77"
10/05/2007,"31,82","15,73"
11/05/2007,"32,11","15,91"
14/05/2007,"32,22","16,04"
15/05/2007,"32,03","16,16"
16/05/2007,"32,04","16,41"
17/05/2007,"32,01","16,4"
18/05/2007,"31,99","16,31"
21/05/2007,"31,92","16,46"
22/05/2007,"32,06","16,49"
23/05/2007,"32,24","16,52"
24/05/2007,"32,45","16,47"
25/05/2007,"32,44","16,62"
28/05/2007,"32,42","16,68"
29/05/2007,"32,07","16,44"
30/05/2007,"32,31","16,64"
31/05/2007,"32,45","16,85"
01/06/2007,"32,22","16,91"
04/06/2007,"32,28","16,74"
05/06/2007,"32,69","16,81"
06/06/2007,"32,99","16,9"
08/06/2007,"32,92","16,8"
11/06/2007,"33,19","17,1"
12/06/2007,"33,02","16,97"
13/06/2007,"33,12","17,03"
14/06/2007,"33,21","17,24"
15/06/2007,"33,26","17,39"
18/06/2007,"33,36","17,5"
19/06/2007,"33,12","17,39"
20/06/2007,"33,44","17,34"
21/06/2007,"33,19","17,32"
22/06/2007,"32,81","16,89"
25/06/2007,"32,3","16,56"
26/06/2007,"32,59","16,69"
27/06/2007,"32,81","16,88"
28/06/2007,"32,73","17,03"
29/06/2007,"33,61","17,41"
02/07/2007,"34,13","17,82"
03/07/2007,"33,98","17,78"
04/07/2007,"33,78","17,69"
05/07/2007,"34,05","17,79"
06/07/2007,"34,11","17,93"
09/07/2007,"34,13","17,98"
10/07/2007,"34,53","18,24"
11/07/2007,"34,58","18,28"
12/07/2007,"34,83","18,59"
13/07/2007,"34,85","18,71"
16/07/2007,"34,01","18,18"
17/07/2007,"33,02","17,75"
18/07/2007,"32,72","17,59"
19/07/2007,"32,47","17,51"
20/07/2007,"32,96","17,76"
23/07/2007,"32,15","17,45"
24/07/2007,"32,24","17,33"
25/07/2007,"32,54","17,43"
26/07/2007,"33,5","17,38"
27/07/2007,"33,73","17,81"
30/07/2007,"33,82","18,04"
31/07/2007,"34,21","18,18"
01/08/2007,"34,48","18,23"
02/08/2007,"34,87","18,6"
03/08/2007,"35,23","18,54"
06/08/2007,"35,1","18,42"
07/08/2007,"35,49","18,61"
08/08/2007,"36,05","19,12"
09/08/2007,"36,61","19,01"
10/08/2007,"36,73","18,82"
13/08/2007,"37,41","19,25"
14/08/2007,"37,52","18,9"
15/08/2007,"37,43","18,43"
16/08/2007,"36,83","17,61"
17/08/2007,"36,82","18,18"
20/08/2007,"37,11","18,29"
21/08/2007,"37,43","18,4"
22/08/2007,"37,49","18,64"
23/08/2007,"37,94","19,08"
24/08/2007,"38,01","19,57"
27/08/2007,"37,94","19,44"
28/08/2007,"38,49","19,22"
29/08/2007,"38,98","19,83"
30/08/2007,"39,74","20,13"
31/08/2007,"39,74","20,25"
03/09/2007,"39,63","20,28"
04/09/2007,"40,45","20,76"
05/09/2007,"40,9","20,77"
06/09/2007,"40,29","20,71"
10/09/2007,"40,43","20,78"
11/09/2007,"40,4","20,99"
12/09/2007,"41,27","21,62"
13/09/2007,"40,61","21,33"
14/09/2007,"40,86","21,5"
17/09/2007,"41,7","21,72"
18/09/2007,"41,43","22,07"
19/09/2007,"41,31","22,1"
20/09/2007,"41,59","22,1"
21/09/2007,"41,7","22,32"
24/09/2007,"41,93","22,41"
25/09/2007,"41,98","22,57"
26/09/2007,"42,54","23,03"
27/09/2007,"43,09","23,38"
28/09/2007,"42,62","23,24"
01/10/2007,"42,18","23,3"
02/10/2007,"41,24","22,6"
03/10/2007,"41,19","22,4"
04/10/2007,"42,07","23,05"
05/10/2007,"41,34","22,92"
08/10/2007,"40,97","22,54"
09/10/2007,"41,81","23,19"
10/10/2007,"42,81","23,72"
11/10/2007,"43,26","23,96"
15/10/2007,"43,15","23,78"
16/10/2007,"42,63","23,49"
17/10/2007,"42,78","23,5"
18/10/2007,"42,64","23,87"
19/10/2007,"42,41","23,48"
22/10/2007,"41,63","22,9"
23/10/2007,"42,13","23,43"
24/10/2007,"42,36","23,43"
25/10/2007,"42,04","23,44"
26/10/2007,"42,46",24
29/10/2007,"42,81","24,37"
30/10/2007,"42,14","24,05"
31/10/2007,"42,29","24,36"
01/11/2007,"41,66","23,83"
05/11/2007,"41,92","23,97"
06/11/2007,"42,23","24,32"
07/11/2007,"42,16","24,23"
08/11/2007,"42,39","24,29"
09/11/2007,"42,36","24,26"
12/11/2007,"42,39","23,85"
13/11/2007,"42,63","24,12"
14/11/2007,"43,57","25,13"
16/11/2007,"43,42","24,85"
19/11/2007,43,"24,34"
20/11/2007,"42,71","24,24"
21/11/2007,"43,21","24,33"
22/11/2007,"43,04","24,18"
23/11/2007,"43,45","24,09"
26/11/2007,"43,33","23,75"
27/11/2007,44,"23,97"
28/11/2007,"43,5","24,25"
29/11/2007,"44,34","24,71"
30/11/2007,"43,89","24,48"
03/12/2007,"43,48","24,24"
04/12/2007,"43,28","23,93"
05/12/2007,"43,06","23,96"
06/12/2007,"42,87","24,14"
07/12/2007,"42,9","24,39"
10/12/2007,"42,68","24,16"
11/12/2007,"42,83","24,37"
12/12/2007,"43,6","24,59"
13/12/2007,"43,55","24,43"
14/12/2007,"44,11","24,55"
17/12/2007,44,"24,27"
18/12/2007,"44,41","24,48"
19/12/2007,"45,08","25,03"
20/12/2007,"45,32","25,11"
21/12/2007,"45,64","25,44"
26/12/2007,"45,36","25,6"
27/12/2007,"45,33","25,74"
28/12/2007,"45,03","25,37"
02/01/2008,"45,13","25,47"
03/01/2008,"46,28","26,42"
04/01/2008,"46,66","26,59"
07/01/2008,"47,05","26,67"
08/01/2008,"47,46","26,95"
09/01/2008,"48,21","27,27"
10/01/2008,"48,35","27,52"
11/01/2008,"48,58","27,81"
14/01/2008,"49,06","28,29"
15/01/2008,"48,93","27,93"
16/01/2008,"48,26","27,22"
17/01/2008,49,"27,42"
18/01/2008,"48,81","27,34"
21/01/2008,"48,83","26,68"
22/01/2008,"48,38",27
23/01/2008,"47,92","26,26"
24/01/2008,"47,7","26,74"
25/01/2008,48,"26,86"
28/01/2008,"47,92","26,86"
29/01/2008,"48,12","27,02"
30/01/2008,"47,87","26,89"
31/01/2008,"47,89","27,23"
01/02/2008,"48,25","27,63"
06/02/2008,"49,46","28,22"
07/02/2008,"49,5","28,15"
08/02/2008,"50,38","28,48"
11/02/2008,"50,04","28,48"
12/02/2008,"49,9","28,51"
13/02/2008,"49,45","28,37"
14/02/2008,"49,91","28,52"
15/02/2008,"50,13","28,58"
18/02/2008,"50,13","28,87"
19/02/2008,"50,3","29,02"
20/02/2008,"50,04","29,03"
21/02/2008,"49,94","29,19"
22/02/2008,"49,86","29,19"
25/02/2008,"50,71","29,72"
26/02/2008,"50,35","29,9"
27/02/2008,"50,03","29,94"
28/02/2008,"50,32","30,15"
29/02/2008,"51,18","30,26"
03/03/2008,"52,6","31,48"
04/03/2008,"51,97","30,83"
05/03/2008,"51,84","31,01"
06/03/2008,"49,5","29,46"
07/03/2008,"48,39","28,73"
10/03/2008,"47,68","27,95"
11/03/2008,"48,95","29,05"
12/03/2008,"47,82","28,57"
13/03/2008,"49,21","29,07"
14/03/2008,"48,53","28,32"
17/03/2008,"46,45","26,96"
18/03/2008,"46,33","27,45"
19/03/2008,"44,99","26,14"
20/03/2008,"44,36","25,61"
24/03/2008,"45,69","26,15"
25/03/2008,"47,92","27,67"
26/03/2008,"49,27","28,56"
27/03/2008,"48,8","28,09"
28/03/2008,"46,92","26,9"
31/03/2008,44,"25,1"
01/04/2008,"44,98","25,77"
02/04/2008,"45,55","26,37"
03/04/2008,"45,81","26,68"
04/04/2008,46,"26,92"
07/04/2008,"46,11","27,06"
08/04/2008,"45,59","26,91"
09/04/2008,"46,14","27,32"
10/04/2008,"47,26","28,05"
11/04/2008,"46,86","27,73"
14/04/2008,"47,8","28,33"
15/04/2008,"48,43","28,78"
16/04/2008,"47,5","28,55"
17/04/2008,"46,86","28,26"
18/04/2008,"47,08","28,21"
22/04/2008,"47,42","28,55"
23/04/2008,"47,67","28,75"
24/04/2008,"47,52","28,46"
25/04/2008,"47,28","28,36"
28/04/2008,46,"27,25"
29/04/2008,"46,4","27,2"
30/04/2008,"46,91","28,21"
02/05/2008,"45,53","27,59"
05/05/2008,"45,29","27,33"
06/05/2008,"45,76","27,57"
07/05/2008,"46,05","27,25"
08/05/2008,"46,6","27,53"
09/05/2008,"47,4","28,11"
12/05/2008,"46,94","28,19"
13/05/2008,"46,99","28,36"
14/05/2008,"47,28","28,42"
15/05/2008,"46,64","28,18"
16/05/2008,"47,36","28,86"
19/05/2008,"46,11","27,96"
20/05/2008,"46,35","28,09"
21/05/2008,"46,24","27,89"
23/05/2008,"47,1","28,36"
26/05/2008,"47,24","28,47"
27/05/2008,"47,36","28,34"
28/05/2008,"47,6","28,76"
29/05/2008,"46,57","28,45"
30/05/2008,"46,67","28,67"
02/06/2008,"47,2","28,92"
03/06/2008,"47,27","29,02"
04/06/2008,"47,68","29,27"
05/06/2008,"49,4","30,36"
06/06/2008,"50,52","30,92"
09/06/2008,"50,45","31,03"
10/06/2008,"50,11","30,42"
11/06/2008,"52,37","31,89"
12/06/2008,"53,19","32,53"
13/06/2008,"54,03","33,02"
16/06/2008,"53,38","32,85"
17/06/2008,"54,07","33,62"
18/06/2008,"55,12","34,3"
19/06/2008,"54,43","33,93"
20/06/2008,"54,91","34,19"
23/06/2008,"53,52","33,18"
24/06/2008,"53,19","33,2"
25/06/2008,"53,41","33,57"
26/06/2008,"54,62","34,07"
27/06/2008,"55,29","34,64"
30/06/2008,"55,26","34,6"
01/07/2008,"56,12","34,97"
02/07/2008,"56,1","34,99"
03/07/2008,"56,83","35,28"
04/07/2008,"57,02","35,46"
07/07/2008,"54,64","34,13"
08/07/2008,"53,98","33,45"
09/07/2008,"54,77","34,06"
10/07/2008,"55,66","34,57"
11/07/2008,"56,13","35,06"
14/07/2008,"55,07","34,55"
15/07/2008,"54,43","34,27"
16/07/2008,"54,71","34,26"
17/07/2008,"53,87","33,69"
18/07/2008,"52,92","33,3"
21/07/2008,"50,3","31,86"
22/07/2008,"50,04","31,67"
23/07/2008,"49,63","31,33"
24/07/2008,"49,42","31,3"
25/07/2008,"49,74","31,62"
28/07/2008,"49,85","31,65"
29/07/2008,"48,9","31,17"
30/07/2008,"48,82","31,26"
31/07/2008,"49,17","31,48"
01/08/2008,"48,18","30,84"
04/08/2008,"45,72","29,25"
05/08/2008,"45,16","28,67"
06/08/2008,"44,31","28,09"
07/08/2008,"45,45","28,57"
08/08/2008,"44,88","27,91"
11/08/2008,"44,85","27,75"
12/08/2008,"45,12","27,78"
13/08/2008,"46,51","28,8"
14/08/2008,"45,93","28,23"
15/08/2008,"45,35","27,68"
18/08/2008,"46,88","28,6"
19/08/2008,"47,46","29,17"
20/08/2008,"47,23","29,17"
21/08/2008,"48,42","30,07"
22/08/2008,"47,86","29,4"
25/08/2008,"48,9","29,94"
26/08/2008,"49,15","30,13"
27/08/2008,"49,04","30,23"
28/08/2008,"48,36","29,63"
29/08/2008,"48,85","29,91"
01/09/2008,"48,73","29,59"
02/09/2008,"47,76","28,72"
03/09/2008,"47,38","28,23"
04/09/2008,"47,7","27,75"
05/09/2008,"46,99","27,37"
08/09/2008,"46,61","26,85"
09/09/2008,"47,19","26,63"
10/09/2008,"47,75","26,75"
11/09/2008,"48,44","26,69"
12/09/2008,"48,28","27,11"
15/09/2008,"48,63","26,81"
16/09/2008,"47,47","26,08"
17/09/2008,"48,11","25,76"
18/09/2008,"48,78","25,28"
19/09/2008,"48,04","26,25"
22/09/2008,"48,91","27,28"
23/09/2008,"48,93","26,74"
24/09/2008,"49,68","26,86"
25/09/2008,"49,32","27,08"
26/09/2008,"49,14","26,52"
29/09/2008,"48,29","24,55"
30/09/2008,"46,97","24,67"
01/10/2008,"47,47","24,75"
02/10/2008,"46,84","23,18"
03/10/2008,"46,94","22,96"
06/10/2008,"46,55","21,16"
07/10/2008,"47,47","20,53"
08/10/2008,"49,17","21,57"
09/10/2008,"48,9","22,35"
10/10/2008,"48,3","20,87"
13/10/2008,"46,69","21,82"
14/10/2008,"45,24","21,52"
15/10/2008,"44,39","20,5"
16/10/2008,"43,9","20,28"
17/10/2008,"44,66","21,11"
20/10/2008,"44,91","21,21"
21/10/2008,"45,66","20,42"
22/10/2008,"47,83","20,1"
23/10/2008,"48,25","20,89"
24/10/2008,"47,44","20,39"
27/10/2008,"46,83","20,87"
28/10/2008,"46,33","21,2"
29/10/2008,"46,82","21,88"
30/10/2008,"46,32","22,03"
31/10/2008,"46,12","21,39"
03/11/2008,"47,12","21,72"
04/11/2008,"47,18","22,35"
05/11/2008,"46,16","21,79"
06/11/2008,"45,08","20,48"
07/11/2008,"46,3","21,44"
10/11/2008,"46,58","21,25"
11/11/2008,"46,5","20,93"
12/11/2008,"47,57","20,74"
13/11/2008,"48,28","20,28"
14/11/2008,"47,63","20,98"
17/11/2008,"48,32","21,22"
18/11/2008,"48,26","20,76"
19/11/2008,"49,3","20,67"
20/11/2008,"48,2","20,08"
21/11/2008,"48,32","19,61"
24/11/2008,"48,01","20,62"
25/11/2008,"47,02","20,22"
26/11/2008,"47,44","20,93"
27/11/2008,"46,5","20,39"
28/11/2008,"46,64","20,17"
01/12/2008,"46,16","19,91"
02/12/2008,"46,34","19,38"
03/12/2008,"46,28","18,71"
04/12/2008,"46,27","18,28"
05/12/2008,"46,17","18,58"
08/12/2008,"45,47","18,19"
09/12/2008,"45,93","18,58"
10/12/2008,"46,18","19,01"
11/12/2008,"45,86","19,56"
12/12/2008,"45,83","19,38"
15/12/2008,"46,53","19,56"
16/12/2008,"46,66","19,69"
17/12/2008,"46,53","19,82"
18/12/2008,"46,45","19,69"
19/12/2008,"46,78","19,78"
22/12/2008,"47,29","19,79"
23/12/2008,"47,77","20,01"
26/12/2008,"48,17","20,32"
29/12/2008,"48,67","20,15"
30/12/2008,"49,3","21,1"
02/01/2009,"49,67","21,28"
05/01/2009,"49,67","22,03"
06/01/2009,"50,09","22,98"
07/01/2009,"50,43","22,39"
08/01/2009,"49,95","21,74"
09/01/2009,"51,02","22,47"
12/01/2009,"50,4","21,97"
13/01/2009,"50,1","21,52"
14/01/2009,"50,93","21,72"
15/01/2009,"51,32","21,55"
16/01/2009,"51,98","22,25"
19/01/2009,"52,14","22,36"
20/01/2009,"52,13","21,99"
21/01/2009,"52,08","22,14"
22/01/2009,"51,9","22,28"
23/01/2009,"52,83","22,57"
26/01/2009,"52,81","22,86"
27/01/2009,"51,42","22,08"
28/01/2009,"49,82","21,9"
29/01/2009,"50,15","21,85"
30/01/2009,"50,53","21,83"
02/02/2009,"50,29","21,63"
03/02/2009,"49,95","21,53"
04/02/2009,"49,88","21,6"
05/02/2009,"50,28","21,98"
06/02/2009,"50,47","22,45"
09/02/2009,"51,18","22,88"
10/02/2009,"50,9","22,29"
11/02/2009,"51,02","22,28"
12/02/2009,51,"22,29"
13/02/2009,"50,71","22,4"
16/02/2009,"50,03","21,94"
17/02/2009,"48,42","20,82"
18/02/2009,"48,66","20,71"
19/02/2009,"47,75","20,31"
20/02/2009,"46,64","19,52"
25/02/2009,"46,36","19,52"
26/02/2009,"46,14","19,68"
27/02/2009,"46,57","19,64"
02/03/2009,"46,73","19,13"
03/03/2009,"47,27","19,6"
04/03/2009,"47,31","19,94"
05/03/2009,"46,65","19,6"
06/03/2009,"47,26","19,9"
09/03/2009,"47,25","19,89"
10/03/2009,"47,42","20,19"
11/03/2009,"47,19","20,08"
12/03/2009,"46,6","20,23"
13/03/2009,"46,75","20,34"
16/03/2009,"47,18","20,72"
17/03/2009,"47,59","20,83"
18/03/2009,"47,85","21,27"
19/03/2009,"47,87","21,29"
20/03/2009,"48,18","21,28"
23/03/2009,"49,3","21,96"
24/03/2009,"49,34","22,01"
25/03/2009,"49,01","21,8"
26/03/2009,"48,32","21,57"
27/03/2009,"47,41","20,69"
30/03/2009,"47,33","20,3"
31/03/2009,"48,82","21,06"
01/04/2009,"48,91","21,44"
02/04/2009,"48,91","21,89"
03/04/2009,"48,73","22,09"
06/04/2009,"48,93","22,06"
07/04/2009,"49,22","22,19"
08/04/2009,"49,45","22,44"
09/04/2009,"49,54","22,81"
13/04/2009,"49,43","22,78"
14/04/2009,"50,3","22,92"
15/04/2009,"50,64","23,05"
16/04/2009,"50,99","23,43"
17/04/2009,"51,9","23,69"
20/04/2009,"51,5","22,95"
22/04/2009,"51,62","23,44"
23/04/2009,"51,7","23,3"
24/04/2009,"51,18","23,36"
27/04/2009,"50,28","22,65"
28/04/2009,"49,19","22,39"
29/04/2009,"49,45","22,74"
30/04/2009,"51,34","23,46"
04/05/2009,"53,12","24,98"
05/05/2009,"53,19","24,76"
06/05/2009,"53,06","25,12"
07/05/2009,"52,7","24,98"
08/05/2009,"51,53","24,92"
11/05/2009,"51,2","24,87"
12/05/2009,"51,71","24,98"
13/05/2009,"53,06","25,2"
14/05/2009,"53,41","25,65"
15/05/2009,"53,51","25,36"
18/05/2009,"53,4","25,72"
19/05/2009,"53,4","26,24"
20/05/2009,"52,98","26,12"
21/05/2009,"52,88","25,99"
22/05/2009,"53,01","26,15"
25/05/2009,"52,96","26,15"
26/05/2009,"52,5","26,01"
27/05/2009,"52,87","26,24"
28/05/2009,"52,96","26,36"
29/05/2009,"52,17","26,48"
01/06/2009,"52,44","26,85"
02/06/2009,"52,07","27,06"
03/06/2009,52,"26,49"
04/06/2009,"52,78","27,18"
05/06/2009,"53,19","27,18"
08/06/2009,"53,72","27,33"
09/06/2009,"53,37","27,57"
10/06/2009,"53,44","27,39"
12/06/2009,"52,44","27,24"
15/06/2009,"51,19","26,21"
16/06/2009,"51,18","26,02"
17/06/2009,"52,25","26,63"
18/06/2009,"52,36","26,51"
19/06/2009,"51,81","26,26"
22/06/2009,"51,42","25,41"
23/06/2009,"51,93","26,2"
24/06/2009,"52,18","26,29"
25/06/2009,"52,63","27,04"
26/06/2009,"52,33","26,99"
29/06/2009,"52,53","26,75"
30/06/2009,"52,47","26,71"
01/07/2009,"53,27","27,61"
02/07/2009,"53,74","27,53"
